VAZIO (CARNE BOVINA)	COZIDO(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
VAZIO (CARNE BOVINA)	GRELHADO(A)/BRASA/CHURRASCO	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
VAZIO (CARNE BOVINA)	FRITO(A)	226.66	30.67	11.56	0.00	0.00	41.00	3.82	0.42
PEITO BOVINO	COZIDO(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
PEITO BOVINO	FRITO(A)	226.66	30.67	11.56	0.00	0.00	41.00	3.82	0.42
FRALDINHA (CAPA DE FILE)	COZIDO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
FRALDINHA (CAPA DE FILE)	GRELHADO(A)/BRASA/CHURRASCO	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
FRALDINHA (CAPA DE FILE)	ASSADO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
FRALDINHA (CAPA DE FILE)	FRITO(A)	221.66	36.12	7.56	0.00	0.00	45.00	2.12	0.24
ABA DE FILÉ 	CRU(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
ABA DE FILÉ 	GRELHADO(A)/BRASA/CHURRASCO	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
ABA DE FILÉ 	FRITO(A)	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
COSTELA BOVINA	COZIDO(A)	365.00	22.60	29.79	0.00	0.00	64.00	12.01	1.35
COSTELA BOVINA	ASSADO(A)	365.00	22.60	29.79	0.00	0.00	64.00	12.01	1.35
COSTELA BOVINA	REFOGADO(A)	365.00	22.60	29.79	0.00	0.00	64.00	12.01	1.35
COSTELA BOVINA	ENSOPADO	365.00	22.60	29.79	0.00	0.00	64.00	12.01	1.35
JACARE (CARNE BOVINA DE SEGUNDA C/ OSSO)	COZIDO(A)	365.00	22.60	29.79	0.00	0.00	64.00	12.01	1.35
JACARE (CARNE BOVINA DE SEGUNDA C/ OSSO)	ASSADO(A)	365.00	22.60	29.79	0.00	0.00	64.00	12.01	1.35
JACARE (CARNE BOVINA DE SEGUNDA C/ OSSO)	FRITO(A)	365.00	22.60	29.79	0.00	0.00	64.00	12.01	1.35
FILE DE SEGUNDA	GRELHADO(A)/BRASA/CHURRASCO	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
FILE DE SEGUNDA	ASSADO(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
FILE DE SEGUNDA	FRITO(A)	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
FILE DE SEGUNDA	EMPANADO(A)/A MILANESA	280.84	24.68	18.03	3.39	0.14	67.09	6.15	0.69
FILE DE SEGUNDA	AO ALHO E OLEO	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
VISCERA BOVINA 	COZIDO(A)	191.00	29.08	5.26	5.13	0.00	79.00	1.70	0.21
VISCERA BOVINA 	FRITO(A)	213.66	29.08	7.82	5.13	0.00	79.00	2.10	0.22
PANELADA (VISCERAS BOVINAS NAO ESPECIFICADAS)	COZIDO(A)	100.04	13.98	2.96	4.18	0.62	340.84	0.90	0.05
PANELADA (VISCERAS BOVINAS NAO ESPECIFICADAS)	ENSOPADO	100.04	13.98	2.96	4.18	0.62	340.84	0.90	0.05
CORACAO BOVINO	COZIDO(A)	165.00	28.48	4.73	0.15	0.00	59.00	1.40	0.16
CORACAO BOVINO	GRELHADO(A)/BRASA/CHURRASCO	165.00	28.48	4.73	0.15	0.00	59.00	1.40	0.16
CORACAO BOVINO	ASSADO(A)	165.00	28.48	4.73	0.15	0.00	59.00	1.40	0.16
CORACAO BOVINO	FRITO(A)	187.66	28.48	7.29	0.15	0.00	59.00	1.81	0.17
RIM DE BOI 	COZIDO(A)	158.00	27.27	4.65	0.00	0.00	94.00	1.07	0.20
BOFE BOVINO	ASSADO(A)	158.00	27.27	4.65	0.00	0.00	94.00	1.07	0.20
BOFE BOVINO	FRITO(A)	180.66	27.27	7.21	0.00	0.00	94.00	1.47	0.21
BOFE BOVINO	REFOGADO(A)	180.66	27.27	7.21	0.00	0.00	94.00	1.47	0.21
MIOLO DE BOI	COZIDO(A)	151.00	11.67	10.53	1.48	0.00	108.00	2.39	0.51
TRIPA BOVINA	COZIDO(A)	94.00	11.71	4.05	1.99	0.00	68.00	1.36	0.20
TRIPA BOVINA	GRELHADO(A)/BRASA/CHURRASCO	94.00	11.71	4.05	1.99	0.00	68.00	1.36	0.20
TRIPA BOVINA	ASSADO(A)	94.00	11.71	4.05	1.99	0.00	68.00	1.36	0.20
TRIPA BOVINA	FRITO(A)	116.66	11.71	6.61	1.99	0.00	68.00	1.76	0.21
DOBRADINHA FRESCA	COZIDO(A)	94.00	11.71	4.05	1.99	0.00	68.00	1.36	0.20
DOBRADINHA FRESCA	ASSADO(A)	94.00	11.71	4.05	1.99	0.00	68.00	1.36	0.20
DOBRADINHA FRESCA	MOLHO VERMELHO	80.00	9.63	3.28	2.67	0.30	159.20	1.09	0.16
DOBRADINHA FRESCA	ENSOPADO	116.66	11.71	6.61	1.99	0.00	68.00	1.76	0.21
DOBRADINHA FRESCA	NAO SE APLICA	94.00	11.71	4.05	1.99	0.00	68.00	1.36	0.20
FATO BOVINO	COZIDO(A)	94.00	11.71	4.05	1.99	0.00	68.00	1.36	0.20
FATO BOVINO	FRITO(A)	116.66	11.71	6.61	1.99	0.00	68.00	1.76	0.21
FATO CAPRINO	COZIDO(A)	94.00	11.71	4.05	1.99	0.00	68.00	1.36	0.20
FIGADO BOVINO	CRU(A)	191.00	29.08	5.26	5.13	0.00	79.00	1.70	0.21
FIGADO BOVINO	COZIDO(A)	191.00	29.08	5.26	5.13	0.00	79.00	1.70	0.21
FIGADO BOVINO	GRELHADO(A)/BRASA/CHURRASCO	191.00	29.08	5.26	5.13	0.00	79.00	1.70	0.21
FIGADO BOVINO	ASSADO(A)	191.00	29.08	5.26	5.13	0.00	79.00	1.70	0.21
FIGADO BOVINO	FRITO(A)	213.66	29.08	7.82	5.13	0.00	79.00	2.10	0.22
FIGADO BOVINO	EMPANADO(A)/A MILANESA	229.84	29.54	7.87	8.52	0.14	79.09	2.10	0.22
FIGADO BOVINO	REFOGADO(A)	213.66	29.08	7.82	5.13	0.00	79.00	2.10	0.22
FIGADO BOVINO	MOLHO VERMELHO	157.60	23.53	4.24	5.18	0.30	168.00	1.36	0.17
FIGADO BOVINO	AO ALHO E OLEO	213.66	29.08	7.82	5.13	0.00	79.00	2.10	0.22
FIGADO BOVINO	ENSOPADO	213.66	29.08	7.82	5.13	0.00	79.00	2.10	0.22
CUPIM	GRELHADO(A)/BRASA/CHURRASCO	330.10	28.63	23.04	0.00	0.00	71.59	5.50	0.00
CUPIM	ASSADO(A)	330.10	28.63	23.04	0.00	0.00	71.59	5.50	0.00
CUPIM	FRITO(A)	363.08	26.91	27.63	0.00	0.00	67.29	6.10	0.03
LINGUA BOVINA	COZIDO(A)	284.00	19.29	22.30	0.00	0.00	65.00	8.13	0.84
LINGUA BOVINA	GRELHADO(A)/BRASA/CHURRASCO	284.00	19.29	22.30	0.00	0.00	65.00	8.13	0.84
LINGUA BOVINA	ASSADO(A)	284.00	19.29	22.30	0.00	0.00	65.00	8.13	0.84
LINGUA BOVINA	FRITO(A)	306.66	19.29	24.86	0.00	0.00	65.00	8.53	0.85
LINGUA BOVINA	MOLHO VERMELHO	232.00	15.70	17.88	1.08	0.30	156.80	6.51	0.67
LINGUA BOVINA	ENSOPADO	306.66	19.29	24.86	0.00	0.00	65.00	8.53	0.85
RABADA DE BOI	NAO SE APLICA	365.00	22.60	29.79	0.00	0.00	396.67	12.01	1.35
MOCOTO BOVINO	COZIDO(A)	214.00	28.81	10.13	0.00	0.00	50.00	3.54	0.03
MOCOTO BOVINO	ENSOPADO	214.00	28.81	10.13	0.00	0.00	50.00	3.54	0.03
MOCOTO BOVINO	SOPA	63.94	3.81	1.81	7.73	0.39	364.01	0.68	0.08
MOCOTO BOVINO	NAO SE APLICA	214.00	28.81	10.13	0.00	0.00	50.00	3.54	0.03
BRACO BOVINO	FRITO(A)	221.66	36.12	7.56	0.00	0.00	45.00	2.12	0.24
MAO BOVINA	COZIDO(A)	214.00	28.81	10.13	0.00	0.00	50.00	3.54	0.03
CARRE 	COZIDO(A)	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
CARRE 	GRELHADO(A)/BRASA/CHURRASCO	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
CARRE 	ASSADO(A)	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
CARRE 	FRITO(A)	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
BISTECA SUINA	COZIDO(A)	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
BISTECA SUINA	GRELHADO(A)/BRASA/CHURRASCO	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
BISTECA SUINA	ASSADO(A)	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
BISTECA SUINA	FRITO(A)	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
BISTECA SUINA	EMPANADO(A)/A MILANESA	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
BISTECA SUINA	REFOGADO(A)	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
BISTECA SUINA	NAO SE APLICA	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
PERNIL SUINO	COZIDO(A)	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
PERNIL SUINO	ASSADO(A)	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
PERNIL SUINO	FRITO(A)	338.57	25.34	25.67	0.00	0.00	59.00	8.24	0.07
PERNIL SUINO	REFOGADO(A)	338.57	25.34	25.67	0.00	0.00	59.00	8.24	0.07
QUARTO SUINO	COZIDO(A)	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
COSTELA SUINA	CRU(A)	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
COSTELA SUINA	COZIDO(A)	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
COSTELA SUINA	GRELHADO(A)/BRASA/CHURRASCO	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
COSTELA SUINA	ASSADO(A)	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
COSTELA SUINA	FRITO(A)	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
COSTELA SUINA	REFOGADO(A)	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
COSTELA SUINA	MOLHO VERMELHO	322.40	23.51	24.28	1.08	0.30	179.20	8.90	0.07
COSTELA SUINA	ENSOPADO	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
COSTELA SUINA	NAO SE APLICA	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
LOMBO SUINO	COZIDO(A)	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
LOMBO SUINO	GRELHADO(A)/BRASA/CHURRASCO	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
LOMBO SUINO	ASSADO(A)	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
LOMBO SUINO	FRITO(A)	338.57	25.34	25.67	0.00	0.00	59.00	8.24	0.07
TOUCINHO	NAO SE APLICA	541.00	37.04	41.78	1.43	0.00	2310.00	13.74	0.31
MIUDO SUINO	COZIDO(A)	165.00	26.02	4.40	3.76	0.00	49.00	1.41	0.00
ARRASTO SUINO	NAO SE APLICA	100.04	13.98	2.96	4.18	0.62	340.84	0.90	0.05
SARAPATEL SUINO FRESCO	NAO SE APLICA	100.04	13.98	2.96	4.18	0.62	340.84	0.90	0.05
CARNE SUINA	CRU(A)	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
CARNE SUINA	COZIDO(A)	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
CARNE SUINA	GRELHADO(A)/BRASA/CHURRASCO	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
CARNE SUINA	ASSADO(A)	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
CARNE SUINA	FRITO(A)	338.57	25.34	25.67	0.00	0.00	59.00	8.24	0.07
CARNE SUINA	EMPANADO(A)/A MILANESA	338.57	25.34	25.67	0.00	0.00	59.00	8.24	0.07
CARNE SUINA	REFOGADO(A)	338.57	25.34	25.67	0.00	0.00	59.00	8.24	0.07
CARNE SUINA	MOLHO VERMELHO	236.00	20.54	16.08	1.08	0.30	152.00	5.89	0.03
CARNE SUINA	AO ALHO E OLEO	338.57	25.34	25.67	0.00	0.00	59.00	8.24	0.07
CARNE SUINA	ENSOPADO	338.57	25.34	25.67	0.00	0.00	59.00	8.24	0.07
CARNE SUINA	NAO SE APLICA	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
CARNE MOIDA 	CRU(A)	214.00	26.62	11.10	0.00	0.00	61.00	4.38	0.69
CARNE MOIDA	COZIDO(A)	214.00	26.62	11.10	0.00	0.00	61.00	4.38	0.69
CARNE MOIDA	ASSADO(A)	214.00	26.62	11.10	0.00	0.00	61.00	4.38	0.69
CARNE MOIDA	FRITO(A)	236.66	26.62	13.66	0.00	0.00	61.00	4.78	0.71
CARNE MOIDA	EMPANADO(A)/A MILANESA	236.66	26.62	13.66	0.00	0.00	61.00	4.78	0.71
CARNE MOIDA	REFOGADO(A)	236.66	26.62	13.66	0.00	0.00	61.00	4.78	0.71
CARNE MOIDA	MOLHO VERMELHO	176.00	21.56	8.92	1.08	0.30	153.60	3.51	0.55
CARNE MOIDA	MOLHO BRANCO	203.79	22.08	11.37	1.85	0.04	69.72	5.04	0.65
CARNE MOIDA	AO ALHO E OLEO	236.66	26.62	13.66	0.00	0.00	61.00	4.78	0.71
CARNE MOIDA	ENSOPADO	236.66	26.62	13.66	0.00	0.00	61.00	4.78	0.71
CARNE MOIDA	SOPA	63.94	3.81	1.81	7.73	0.39	364.01	0.68	0.08
CARNE MOIDA	NAO SE APLICA	214.00	26.62	11.10	0.00	0.00	61.00	4.38	0.69
GUIZADO 	NAO SE APLICA	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
TRIPA SUINA	GRELHADO(A)/BRASA/CHURRASCO	233.00	12.49	20.32	0.00	0.00	18.00	9.52	0.00
TRIPA SUINA	FRITO(A)	255.66	12.49	22.88	0.00	0.00	18.00	9.92	0.01
FIGADO SUINO	COZIDO(A)	165.00	26.02	4.40	3.76	0.00	49.00	1.41	0.00
FIGADO SUINO	ASSADO(A)	165.00	26.02	4.40	3.76	0.00	49.00	1.41	0.00
FIGADO SUINO	FRITO(A)	187.66	26.02	6.96	3.76	0.00	49.00	1.81	0.01
LINGUA SUINA	COZIDO(A)	271.00	24.10	18.60	0.00	0.00	109.00	6.45	0.00
LINGUA SUINA	GRELHADO(A)/BRASA/CHURRASCO	271.00	24.10	18.60	0.00	0.00	109.00	6.45	0.00
LINGUA SUINA	ASSADO(A)	271.00	24.10	18.60	0.00	0.00	109.00	6.45	0.00
LINGUA SUINA	FRITO(A)	293.66	24.10	21.16	0.00	0.00	109.00	6.85	0.01
LINGUA SUINA	REFOGADO(A)	293.66	24.10	21.16	0.00	0.00	109.00	6.85	0.01
ORELHA SUINA FRESCA	COZIDO(A)	214.00	28.81	10.13	0.00	0.00	50.00	3.54	0.03
SARRABULHO	NAO SE APLICA	100.04	13.98	2.96	4.18	0.62	340.84	0.90	0.05
MOCOTO SUINO	COZIDO(A)	214.00	28.81	10.13	0.00	0.00	50.00	3.54	0.03
CARNE DE CABRITO 	COZIDO(A)	143.00	27.10	3.03	0.00	0.00	86.00	0.93	0.09
CARNE DE CABRITO 	GRELHADO(A)/BRASA/CHURRASCO	143.00	27.10	3.03	0.00	0.00	86.00	0.93	0.09
CARNE DE CABRITO 	ASSADO(A)	143.00	27.10	3.03	0.00	0.00	86.00	0.93	0.09
CARNE DE BODE	COZIDO(A)	143.00	27.10	3.03	0.00	0.00	86.00	0.93	0.09
CARNE DE BODE 	GRELHADO(A)/BRASA/CHURRASCO	143.00	27.10	3.03	0.00	0.00	86.00	0.93	0.09
CARNE DE BODE 	ASSADO(A)	143.00	27.10	3.03	0.00	0.00	86.00	0.93	0.09
CARNE DE BODE 	FRITO(A)	165.66	27.10	5.59	0.00	0.00	86.00	1.33	0.10
CARNE CAPRINA	COZIDO(A)	143.00	27.10	3.03	0.00	0.00	86.00	0.93	0.09
CARNE CAPRINA	ASSADO(A)	143.00	27.10	3.03	0.00	0.00	86.00	0.93	0.09
CARNE CAPRINA	FRITO(A)	165.66	27.10	5.59	0.00	0.00	86.00	1.33	0.10
CARNE CAPRINA	ENSOPADO	165.66	27.10	5.59	0.00	0.00	86.00	1.33	0.10
CARNE DE CAPRINO	CRU(A)	143.00	27.10	3.03	0.00	0.00	86.00	0.93	0.09
CARNE DE CAPRINO	COZIDO(A)	143.00	27.10	3.03	0.00	0.00	86.00	0.93	0.09
CARNE DE CAPRINO	FRITO(A)	165.66	27.10	5.59	0.00	0.00	86.00	1.33	0.10
CARNE DE CARNEIRO	COZIDO(A)	204.00	28.35	9.17	0.00	0.00	71.00	3.28	0.40
CARNE DE CARNEIRO	GRELHADO(A)/BRASA/CHURRASCO	204.00	28.35	9.17	0.00	0.00	71.00	3.28	0.40
CARNE DE CARNEIRO	ASSADO(A)	204.00	28.35	9.17	0.00	0.00	71.00	3.28	0.40
CARNE DE CARNEIRO	FRITO(A)	253.57	28.35	14.78	0.00	0.00	71.00	4.16	0.43
CARNE DE CARNEIRO	ENSOPADO	253.57	28.35	14.78	0.00	0.00	71.00	4.16	0.43
CARNE DE OVELHA	COZIDO(A)	204.00	28.35	9.17	0.00	0.00	71.00	3.28	0.40
CARNE DE OVELHA	GRELHADO(A)/BRASA/CHURRASCO	204.00	28.35	9.17	0.00	0.00	71.00	3.28	0.40
CARNE DE OVELHA	ASSADO(A)	204.00	28.35	9.17	0.00	0.00	71.00	3.28	0.40
CARNE DE OVELHA	FRITO(A)	253.57	28.35	14.78	0.00	0.00	71.00	4.16	0.43
MOCOTO DE CAPRINO	COZIDO(A)	214.00	28.81	10.13	0.00	0.00	50.00	3.54	0.03
PERNIL 	COZIDO(A)	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
PERNIL 	GRELHADO(A)/BRASA/CHURRASCO	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
PERNIL 	ASSADO(A)	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
PERNIL 	FRITO(A)	338.57	25.34	25.67	0.00	0.00	59.00	8.24	0.07
LAGARTO BOVINO 	COZIDO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
LAGARTO BOVINO 	ASSADO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
LAGARTO BOVINO 	FRITO(A)	248.57	36.12	10.61	0.00	0.00	45.00	2.60	0.26
LAGARTO BOVINO 	REFOGADO(A)	248.57	36.12	10.61	0.00	0.00	45.00	2.60	0.26
LAGARTO BOVINO 	MOLHO VERMELHO	164.00	29.16	4.04	1.08	0.30	140.80	1.38	0.18
ALCATRA SUINA	COZIDO(A)	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
ALCATRA SUINA	ASSADO(A)	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
ALCATRA SUINA 	FRITO(A)	338.57	25.34	25.67	0.00	0.00	59.00	8.24	0.07
BRACHOLA	NAO SE APLICA	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
BIFE ROLE CRU	NAO SE APLICA	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
BUCHADA DE BODE	NAO SE APLICA	125.00	19.80	4.40	0.00	3.90	29.00	2.50	0.00
SUA SUINA	COZIDO(A)	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
SUA SUINA	FRITO(A)	397.00	29.06	30.30	0.00	0.00	93.00	11.12	0.08
CARNE DE OUTROS ANIMAIS	CRU(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
CARNE DE OUTROS ANIMAIS	COZIDO(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
CARNE DE OUTROS ANIMAIS	GRELHADO(A)/BRASA/CHURRASCO	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
CARNE DE OUTROS ANIMAIS	ASSADO(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
CARNE DE OUTROS ANIMAIS	FRITO(A)	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
CARNE DE OUTROS ANIMAIS	REFOGADO(A)	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
CARNE DE OUTROS ANIMAIS	MOLHO VERMELHO	198.40	19.64	12.37	1.08	0.30	158.40	4.60	0.54
CARNE DE OUTROS ANIMAIS	ENSOPADO	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
CARNE DE OUTROS ANIMAIS	NAO SE APLICA	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
CARNE DA PACA	COZIDO(A)	212.00	34.85	6.96	0.00	0.00	59.00	2.07	0.00
CARNE DA PACA	ASSADO(A)	212.00	34.85	6.96	0.00	0.00	59.00	2.07	0.00
CARNE DA PACA	FRITO(A)	234.66	34.85	9.52	0.00	0.00	59.00	2.47	0.01
CARNE DE JACARE	COZIDO(A)	92.00	19.40	1.60	0.00	0.00	77.00	0.39	0.01
CARNE DE JACARE	FRITO(A)	114.66	19.40	4.16	0.00	0.00	77.00	0.79	0.02
CARNE DE CAPIVARA	COZIDO(A)	212.00	34.85	6.96	0.00	0.00	59.00	2.07	0.00
CARNE DE CAPIVARA	ASSADO(A)	212.00	34.85	6.96	0.00	0.00	59.00	2.07	0.00
CARNE DE CAPIVARA	FRITO(A)	234.66	34.85	9.52	0.00	0.00	59.00	2.47	0.01
CARNE DE COTIA	COZIDO(A)	212.00	34.85	6.96	0.00	0.00	59.00	2.07	0.00
CARNE DE COTIA	ASSADO(A)	212.00	34.85	6.96	0.00	0.00	59.00	2.07	0.00
CARNE DE JABUTI	COZIDO(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
CARNE DE PRIMEIRA 	COZIDO(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
CARNE DE PRIMEIRA 	GRELHADO(A)/BRASA/CHURRASCO	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
CARNE DE PRIMEIRA 	ASSADO(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
CARNE DE PRIMEIRA 	FRITO(A)	226.66	30.67	11.56	0.00	0.00	41.00	3.82	0.42
CARNE DE PRIMEIRA 	EMPANADO(A)/A MILANESA	242.84	31.13	11.61	3.39	0.14	41.09	3.82	0.42
CARNE DE PRIMEIRA 	REFOGADO(A)	226.66	30.67	11.56	0.00	0.00	41.00	3.82	0.42
CARNE DE PRIMEIRA 	MOLHO VERMELHO	168.00	24.80	7.24	1.08	0.30	137.60	2.74	0.33
CARNE DE PRIMEIRA 	MOLHO BRANCO	195.79	25.32	9.69	1.85	0.04	53.72	4.26	0.42
CARNE DE PRIMEIRA 	COM MANTEIGA/OLEO	223.14	30.69	11.17	0.00	0.00	56.37	4.79	0.50
CHULETA	COZIDO(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
CHULETA	GRELHADO(A)/BRASA/CHURRASCO	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
CHULETA	ASSADO(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
CHULETA	FRITO(A)	226.66	30.67	11.56	0.00	0.00	41.00	3.82	0.42
FILE NAO ESPECIFICADO	CRU(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
FILE NAO ESPECIFICADO	COZIDO(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
FILE NAO ESPECIFICADO	GRELHADO(A)/BRASA/CHURRASCO	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
FILE NAO ESPECIFICADO	ASSADO(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
FILE NAO ESPECIFICADO	FRITO(A)	226.66	30.67	11.56	0.00	0.00	41.00	3.82	0.42
FILE NAO ESPECIFICADO	EMPANADO(A)/A MILANESA	242.84	31.13	11.61	3.39	0.14	41.09	3.82	0.42
FILE NAO ESPECIFICADO	REFOGADO(A)	226.66	30.67	11.56	0.00	0.00	41.00	3.82	0.42
FILE NAO ESPECIFICADO	MOLHO VERMELHO	168.00	24.80	7.24	1.08	0.30	137.60	2.74	0.33
FILE NAO ESPECIFICADO	COM MANTEIGA/OLEO	223.14	30.69	11.17	0.00	0.00	56.37	4.79	0.50
FILE NAO ESPECIFICADO	ENSOPADO	226.66	30.67	11.56	0.00	0.00	41.00	3.82	0.42
FILE NAO ESPECIFICADO	NAO SE APLICA	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
MIUDO DE BODE 	COZIDO(A)	191.00	29.08	5.26	5.13	0.00	79.00	1.70	0.21
PE SUINO FRESCO	COZIDO(A)	214.00	28.81	10.13	0.00	0.00	50.00	3.54	0.03
PE SUINO FRESCO	GRELHADO(A)/BRASA/CHURRASCO	214.00	28.81	10.13	0.00	0.00	50.00	3.54	0.03
PE SUINO FRESCO	FRITO(A)	236.66	28.81	12.69	0.00	0.00	50.00	3.94	0.04
CARNE BOVINA 	CRU(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
CARNE BOVINA 	COZIDO(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
CARNE BOVINA	GRELHADO(A)/BRASA/CHURRASCO	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
CARNE BOVINA	ASSADO(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
CARNE BOVINA	FRITO(A)	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
CARNE BOVINA	EMPANADO(A)/A MILANESA	280.84	24.68	18.03	3.39	0.14	67.09	6.15	0.69
CARNE BOVINA 	REFOGADO(A)	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
CARNE BOVINA 	MOLHO VERMELHO	198.40	19.64	12.37	1.08	0.30	158.40	4.60	0.54
CARNE BOVINA 	MOLHO BRANCO	226.19	20.16	14.83	1.85	0.04	74.52	6.12	0.64
CARNE BOVINA 	AO ALHO E OLEO	261.14	24.24	17.59	0.00	0.00	82.37	7.11	0.77
CARNE BOVINA	COM MANTEIGA/OLEO	261.14	24.24	17.59	0.00	0.00	82.37	7.11	0.77
CARNE BOVINA 	AO VINAGRETE	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
CARNE BOVINA	ENSOPADO	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
CARNE BOVINA 	SOPA	63.94	3.81	1.81	7.73	0.39	364.01	0.68	0.08
CARNE BOVINA 	NAO SE APLICA	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
LOMBO NAO ESPECIFICADO	CRU(A)	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
LOMBO NAO ESPECIFICADO	COZIDO(A)	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
LOMBO NAO ESPECIFICADO	ASSADO(A)	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
LOMBO NAO ESPECIFICADO	FRITO(A)	338.57	25.34	25.67	0.00	0.00	59.00	8.24	0.07
LOMBO NAO ESPECIFICADO	MOLHO BRANCO	289.00	25.34	20.06	0.00	0.00	59.00	7.36	0.04
